age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome
31,management,single,tertiary,no,0,yes,no,cellular,30,apr,97,2,87,2,other
32,management,married,tertiary,no,2431,no,no,cellular,28,aug,19,19,-1,0,unknown
44,technician,divorced,secondary,no,14,no,no,cellular,13,nov,167,1,92,1,success
31,management,single,tertiary,no,874,yes,no,cellular,18,nov,190,2,-1,0,unknown
43,blue-collar,married,secondary,no,1255,yes,yes,cellular,7,may,300,2,-1,0,unknown
31,admin.,single,secondary,no,620,no,no,unknown,9,may,166,3,-1,0,unknown
36,management,divorced,tertiary,no,1406,yes,no,cellular,18,aug,266,4,-1,0,unknown
28,student,single,tertiary,no,1562,no,no,cellular,15,feb,659,4,-1,0,unknown
33,blue-collar,married,secondary,no,527,yes,yes,unknown,8,may,81,2,-1,0,unknown
33,technician,single,tertiary,no,6,no,no,cellular,25,aug,30,4,-1,0,unknown
30,blue-collar,married,primary,no,62,no,no,unknown,27,jun,213,1,-1,0,unknown
39,blue-collar,married,secondary,no,535,yes,no,cellular,20,apr,89,3,-1,0,unknown
42,admin.,divorced,secondary,no,490,yes,no,cellular,8,feb,203,2,188,1,failure
48,management,married,tertiary,no,1167,yes,yes,cellular,1,jun,264,1,-1,0,unknown
37,blue-collar,married,primary,no,213,no,yes,unknown,5,jun,323,1,-1,0,unknown
46,blue-collar,married,primary,no,5393,yes,no,cellular,20,nov,997,2,-1,0,unknown
32,management,single,tertiary,no,1954,yes,yes,cellular,10,sep,107,1,-1,0,unknown
28,management,single,unknown,no,560,no,no,cellular,2,jun,135,1,-1,0,unknown
47,services,married,secondary,no,2,no,yes,cellular,21,jul,71,15,-1,0,unknown
40,technician,married,secondary,yes,4,no,no,cellular,27,aug,145,3,-1,0,unknown
44,services,married,secondary,no,5781,yes,yes,cellular,15,may,195,1,-1,0,unknown
51,blue-collar,married,primary,no,581,yes,no,cellular,11,may,282,1,-1,0,unknown
36,admin.,single,tertiary,no,994,no,no,cellular,5,feb,195,1,176,5,failure
41,management,divorced,tertiary,no,25,yes,yes,cellular,26,mar,117,2,-1,0,unknown
42,self-employed,married,secondary,no,487,yes,no,telephone,12,aug,58,4,-1,0,unknown
37,entrepreneur,single,tertiary,no,-274,yes,yes,unknown,27,may,237,2,-1,0,unknown
30,management,single,secondary,no,293,yes,no,cellular,5,feb,232,1,253,2,failure
37,blue-collar,divorced,secondary,no,333,yes,no,telephone,18,may,73,6,-1,0,unknown
28,student,single,secondary,no,231,yes,no,cellular,8,may,55,1,-1,0,unknown
46,blue-collar,married,primary,no,1204,yes,no,cellular,8,apr,139,2,-1,0,unknown
31,self-employed,single,tertiary,no,91,no,no,unknown,23,may,206,1,-1,0,unknown
46,technician,married,secondary,no,518,no,no,cellular,25,aug,68,6,-1,0,unknown
28,blue-collar,married,secondary,no,379,no,yes,cellular,17,jul,164,1,-1,0,unknown
32,housemaid,married,secondary,no,156,no,yes,cellular,28,aug,82,4,-1,0,unknown
58,retired,married,tertiary,no,2577,yes,yes,unknown,15,may,290,3,-1,0,unknown
53,retired,married,primary,no,118,no,no,telephone,31,jul,176,5,-1,0,unknown
34,management,single,tertiary,no,395,yes,no,cellular,16,apr,316,2,-1,0,unknown
49,admin.,divorced,primary,no,-347,yes,no,unknown,26,may,200,2,-1,0,unknown
42,services,married,secondary,no,466,yes,no,cellular,15,may,123,3,-1,0,unknown
38,blue-collar,married,secondary,no,279,yes,no,cellular,11,may,379,3,-1,0,unknown
59,retired,married,primary,no,574,no,no,cellular,18,aug,197,6,-1,0,unknown
48,management,married,tertiary,no,612,no,no,cellular,26,jul,86,7,292,1,other
41,blue-collar,married,secondary,no,13,yes,no,cellular,6,may,106,1,-1,0,unknown
52,admin.,married,secondary,no,0,no,yes,telephone,9,jul,60,1,-1,0,unknown
42,management,married,tertiary,no,154,no,no,cellular,26,aug,183,10,-1,0,unknown
44,technician,married,secondary,no,106,yes,no,cellular,16,jul,164,6,-1,0,unknown
54,admin.,divorced,secondary,no,735,no,no,cellular,28,oct,300,1,-1,0,unknown
38,management,married,tertiary,no,0,no,no,cellular,26,aug,101,4,-1,0,unknown
65,retired,married,tertiary,no,2416,no,no,cellular,17,feb,221,2,-1,0,unknown
48,management,divorced,tertiary,no,84,yes,no,cellular,8,may,14,5,364,5,failure
55,technician,divorced,secondary,no,217,yes,yes,cellular,26,may,176,1,-1,0,unknown
30,unemployed,single,primary,no,1,no,no,cellular,18,nov,119,2,-1,0,unknown
37,blue-collar,married,secondary,no,139,yes,no,cellular,18,may,412,5,-1,0,unknown
31,technician,married,secondary,no,6699,no,no,cellular,4,aug,436,1,-1,0,unknown
34,self-employed,single,tertiary,no,876,yes,no,cellular,17,nov,145,2,-1,0,unknown
37,blue-collar,married,primary,no,-29,yes,yes,cellular,15,may,25,1,350,5,other
30,technician,single,tertiary,no,178,no,no,cellular,17,jul,656,3,-1,0,unknown
50,blue-collar,divorced,secondary,no,-441,yes,no,cellular,8,may,203,2,-1,0,unknown
45,blue-collar,married,primary,no,2433,no,no,cellular,6,aug,133,2,-1,0,unknown
45,management,divorced,secondary,no,644,yes,no,unknown,4,jun,633,1,-1,0,unknown
29,unknown,single,secondary,no,1502,no,no,cellular,28,jan,59,1,-1,0,unknown
35,admin.,married,secondary,no,-521,no,yes,unknown,9,jun,71,2,-1,0,unknown
47,admin.,married,secondary,no,0,no,yes,cellular,10,feb,86,2,93,2,other
59,retired,married,unknown,no,1116,no,no,cellular,7,aug,149,2,99,1,failure
48,unemployed,married,secondary,no,0,no,no,telephone,31,jul,35,11,-1,0,unknown
41,blue-collar,married,primary,no,620,no,no,cellular,28,jan,314,1,-1,0,unknown
56,retired,married,secondary,no,74,no,no,cellular,19,aug,144,2,-1,0,unknown
32,entrepreneur,married,tertiary,no,108,yes,yes,unknown,12,may,112,1,-1,0,unknown
41,blue-collar,married,secondary,no,-68,yes,no,unknown,14,may,429,2,-1,0,unknown
33,technician,single,secondary,no,296,yes,no,unknown,21,may,226,1,-1,0,unknown
56,services,divorced,secondary,no,1007,no,no,cellular,29,jul,88,6,-1,0,unknown
52,management,married,secondary,no,5601,no,no,cellular,4,aug,46,1,-1,0,unknown
45,admin.,single,primary,no,1811,no,no,telephone,31,jul,50,7,-1,0,unknown
44,management,married,secondary,yes,0,yes,no,cellular,11,jul,96,2,-1,0,unknown
47,management,married,tertiary,no,4495,no,no,cellular,7,aug,156,8,-1,0,unknown
31,unemployed,married,secondary,no,3242,no,no,unknown,25,jun,292,2,-1,0,unknown
32,blue-collar,single,secondary,no,127,yes,no,cellular,5,may,195,1,-1,0,unknown
54,management,married,tertiary,no,0,yes,no,cellular,10,jul,144,1,-1,0,unknown
37,management,single,unknown,no,504,yes,no,cellular,16,apr,555,1,-1,0,unknown
50,technician,divorced,secondary,no,0,yes,no,cellular,14,may,109,3,92,3,failure
35,blue-collar,married,secondary,no,306,no,no,unknown,20,jun,12,8,-1,0,unknown
42,management,divorced,secondary,no,317,yes,no,cellular,20,apr,136,3,-1,0,unknown
45,technician,divorced,secondary,no,0,yes,yes,unknown,11,jun,127,1,-1,0,unknown
33,blue-collar,married,secondary,no,25,yes,no,unknown,23,may,3,3,-1,0,unknown
49,admin.,single,secondary,no,716,yes,no,unknown,15,may,1257,3,-1,0,unknown
40,unemployed,divorced,secondary,no,6322,no,no,cellular,4,feb,459,1,272,1,failure
40,blue-collar,married,secondary,no,6767,yes,no,cellular,20,nov,97,2,-1,0,unknown
47,retired,divorced,primary,no,2576,no,no,unknown,12,jun,188,4,-1,0,unknown
35,blue-collar,single,primary,no,258,yes,no,cellular,20,nov,144,1,-1,0,unknown
41,management,married,tertiary,no,97,no,no,cellular,18,nov,130,1,-1,0,unknown
73,retired,divorced,primary,no,2308,no,no,telephone,30,mar,163,2,-1,0,unknown
46,unemployed,married,secondary,no,2017,yes,no,cellular,19,nov,161,1,-1,0,unknown
52,management,married,tertiary,no,2635,no,no,cellular,6,sep,313,1,108,8,success
36,technician,married,primary,no,1653,yes,yes,unknown,27,may,336,10,-1,0,unknown
44,technician,married,secondary,no,2981,yes,yes,cellular,10,feb,118,2,-1,0,unknown
40,technician,married,primary,no,6110,yes,no,unknown,16,may,217,1,-1,0,unknown
32,management,married,tertiary,no,500,no,no,cellular,8,aug,151,4,-1,0,unknown
27,admin.,single,secondary,no,691,yes,no,unknown,3,jun,418,2,-1,0,unknown
27,technician,married,secondary,no,7102,yes,no,unknown,30,may,141,9,-1,0,unknown
31,blue-collar,married,unknown,no,-120,yes,no,cellular,3,feb,100,3,201,2,failure
51,self-employed,single,secondary,no,0,no,no,cellular,29,oct,1707,2,-1,0,unknown
50,technician,married,secondary,no,103,yes,no,cellular,3,feb,109,4,267,6,failure
56,blue-collar,single,primary,no,39,yes,no,telephone,8,may,191,2,347,5,failure
56,management,married,tertiary,no,2551,yes,no,cellular,17,nov,150,2,-1,0,unknown
53,management,married,tertiary,no,210,no,no,cellular,19,aug,96,2,-1,0,unknown
46,management,divorced,tertiary,no,-154,yes,yes,cellular,29,jan,150,2,247,2,failure
40,management,married,tertiary,no,7780,no,no,telephone,4,may,364,1,355,1,other
25,student,single,tertiary,no,538,yes,no,cellular,20,apr,226,1,-1,0,unknown
55,services,divorced,secondary,no,322,yes,no,cellular,28,jan,342,1,-1,0,unknown
33,blue-collar,married,primary,no,1165,yes,no,unknown,21,may,420,2,-1,0,unknown
50,technician,married,secondary,no,1088,yes,no,unknown,20,jun,179,21,-1,0,unknown
39,admin.,divorced,secondary,no,512,no,no,cellular,4,feb,275,1,-1,0,unknown
38,housemaid,married,primary,no,196,no,no,cellular,30,apr,574,1,-1,0,unknown
46,retired,divorced,tertiary,no,-48,no,no,cellular,4,aug,20,4,-1,0,unknown
39,blue-collar,married,secondary,no,123,no,no,unknown,17,jun,110,1,-1,0,unknown
40,blue-collar,married,secondary,no,737,yes,no,unknown,30,may,135,2,-1,0,unknown
44,blue-collar,single,secondary,no,-210,yes,no,cellular,11,may,73,4,-1,0,unknown
52,services,married,secondary,no,2993,no,no,cellular,11,mar,96,6,-1,0,unknown
41,management,single,tertiary,no,537,yes,no,cellular,29,jan,278,2,-1,0,unknown
44,management,divorced,tertiary,no,-710,yes,no,cellular,10,jul,183,1,-1,0,unknown
57,entrepreneur,married,secondary,no,1888,no,no,cellular,20,nov,80,1,-1,0,unknown
30,services,married,unknown,no,280,yes,yes,unknown,28,may,674,2,-1,0,unknown
48,unknown,married,secondary,no,438,no,no,cellular,28,jan,412,5,-1,0,unknown
39,management,married,secondary,no,1585,yes,no,cellular,30,jan,82,2,-1,0,unknown
32,blue-collar,divorced,unknown,yes,-274,yes,yes,unknown,23,may,456,2,-1,0,unknown
32,management,single,tertiary,no,1625,yes,no,cellular,19,aug,451,6,-1,0,unknown
38,technician,single,tertiary,no,2273,yes,no,cellular,17,apr,222,1,-1,0,unknown
51,blue-collar,married,primary,no,462,yes,no,cellular,29,aug,164,2,-1,0,unknown
42,housemaid,married,secondary,no,314,yes,yes,cellular,17,apr,727,2,-1,0,unknown
55,blue-collar,married,primary,no,23,yes,no,unknown,5,may,291,1,-1,0,unknown
53,blue-collar,divorced,primary,no,4222,no,no,unknown,9,jun,112,1,-1,0,unknown
42,unemployed,married,tertiary,no,1270,yes,no,unknown,15,may,192,1,-1,0,unknown
45,technician,married,secondary,no,983,yes,no,cellular,7,aug,155,2,-1,0,unknown
46,self-employed,married,secondary,no,0,yes,yes,unknown,14,may,166,5,-1,0,unknown
30,management,married,tertiary,no,3330,no,no,cellular,7,aug,109,6,-1,0,unknown
61,management,married,tertiary,no,0,no,no,cellular,16,oct,136,2,-1,0,unknown
43,self-employed,married,primary,no,9304,no,no,cellular,8,aug,362,4,-1,0,unknown
34,management,single,tertiary,no,699,no,no,cellular,26,may,66,1,-1,0,unknown
52,services,divorced,secondary,no,289,yes,yes,telephone,6,feb,102,5,-1,0,unknown
54,management,married,tertiary,yes,153,no,no,unknown,9,jun,99,3,-1,0,unknown
28,management,married,tertiary,no,1246,no,no,cellular,4,feb,239,2,-1,0,unknown
33,blue-collar,single,secondary,no,498,no,no,cellular,12,aug,338,2,104,1,success
34,technician,married,secondary,no,6107,no,no,cellular,21,nov,114,3,-1,0,unknown
45,technician,married,tertiary,no,377,yes,no,unknown,19,jun,835,3,-1,0,unknown
40,entrepreneur,married,secondary,no,6403,no,no,cellular,22,sep,208,2,-1,0,unknown
55,entrepreneur,divorced,tertiary,no,1730,no,no,cellular,17,nov,89,2,118,3,failure
31,management,single,tertiary,no,4718,yes,no,cellular,21,nov,536,1,-1,0,unknown
45,blue-collar,married,primary,no,900,yes,no,telephone,15,may,26,1,340,1,failure
61,retired,married,secondary,no,3340,no,no,cellular,30,jun,224,1,-1,0,unknown
36,management,single,secondary,no,1331,yes,no,cellular,13,may,77,3,174,1,other
30,admin.,married,secondary,no,124,no,no,telephone,16,jun,161,2,-1,0,unknown
34,admin.,single,secondary,no,391,yes,no,unknown,9,may,192,2,-1,0,unknown
40,management,married,tertiary,no,2243,no,no,cellular,20,nov,178,4,-1,0,unknown
36,self-employed,married,tertiary,no,980,no,no,cellular,24,sep,349,2,53,8,failure
40,blue-collar,married,primary,no,451,yes,no,cellular,6,feb,356,3,262,1,failure
30,services,single,secondary,no,-172,yes,yes,cellular,17,apr,282,4,329,2,other
58,admin.,divorced,secondary,no,1713,no,no,unknown,15,may,544,2,-1,0,unknown
28,technician,single,secondary,no,525,no,no,cellular,3,feb,176,2,-1,0,unknown
57,management,married,secondary,no,0,yes,no,cellular,24,jul,725,2,-1,0,unknown
53,technician,married,secondary,no,9146,no,no,cellular,13,aug,136,4,-1,0,unknown
58,retired,married,unknown,no,937,no,no,cellular,5,aug,155,1,-1,0,unknown
36,management,married,tertiary,no,51,yes,no,cellular,18,nov,464,1,-1,0,unknown
43,admin.,married,secondary,no,1220,yes,no,cellular,20,apr,349,2,339,1,other
75,retired,divorced,secondary,no,1092,no,no,telephone,12,oct,250,1,431,2,failure
39,services,married,primary,no,324,yes,no,cellular,8,may,340,2,312,4,failure
43,housemaid,married,primary,no,522,no,no,unknown,5,jun,86,1,-1,0,unknown
54,technician,single,tertiary,no,118,no,no,cellular,5,apr,280,1,-1,0,unknown
58,retired,married,primary,no,590,yes,no,unknown,30,may,114,2,-1,0,unknown
39,services,married,secondary,no,5549,yes,no,cellular,20,nov,157,1,-1,0,unknown
68,retired,married,tertiary,no,2812,no,no,cellular,3,feb,279,2,181,1,failure
43,blue-collar,divorced,primary,no,3550,no,no,cellular,20,nov,1154,1,-1,0,unknown
42,self-employed,married,secondary,no,3211,no,no,cellular,31,jul,180,1,-1,0,unknown
32,self-employed,divorced,tertiary,no,3271,no,no,cellular,4,may,949,3,-1,0,unknown
33,admin.,divorced,secondary,no,479,yes,no,unknown,27,may,74,5,-1,0,unknown
30,blue-collar,single,secondary,yes,4,yes,no,unknown,23,may,84,3,-1,0,unknown
30,admin.,single,secondary,no,1249,no,no,cellular,8,jul,220,4,-1,0,unknown
33,blue-collar,married,secondary,no,10,yes,yes,unknown,20,may,107,1,-1,0,unknown
46,admin.,divorced,tertiary,no,846,yes,no,unknown,8,may,369,2,-1,0,unknown
33,technician,single,tertiary,no,127,yes,no,cellular,6,apr,583,2,222,17,failure
44,blue-collar,married,secondary,no,2885,yes,no,unknown,30,may,63,3,-1,0,unknown
31,management,married,tertiary,no,1750,yes,no,telephone,14,may,90,3,-1,0,unknown
37,blue-collar,married,primary,no,190,yes,yes,unknown,8,may,194,1,-1,0,unknown
72,retired,married,secondary,no,4130,no,no,cellular,12,nov,427,1,-1,0,unknown
36,technician,married,tertiary,no,202,no,no,cellular,29,jan,313,1,120,3,failure
47,technician,married,secondary,no,-3,no,yes,unknown,9,jul,197,1,-1,0,unknown
26,blue-collar,single,secondary,no,-128,no,yes,cellular,8,jul,392,2,-1,0,unknown
41,admin.,single,secondary,no,985,yes,no,cellular,30,jun,274,2,391,11,success
40,services,married,secondary,no,376,yes,yes,unknown,11,jun,268,2,-1,0,unknown
33,blue-collar,single,primary,no,599,yes,no,unknown,21,may,29,1,-1,0,unknown
31,management,married,tertiary,no,4924,yes,no,cellular,19,nov,316,1,182,2,failure
49,blue-collar,married,primary,no,198,yes,no,unknown,6,may,200,2,-1,0,unknown
45,services,single,secondary,no,1378,yes,no,cellular,15,may,25,5,372,2,failure
35,unemployed,single,secondary,no,221,no,no,cellular,29,jan,374,1,-1,0,unknown
56,management,married,primary,no,0,no,no,cellular,3,feb,996,1,-1,0,unknown
33,services,married,secondary,no,766,yes,no,cellular,28,jul,22,3,-1,0,unknown
36,blue-collar,married,primary,no,214,no,no,unknown,17,jun,423,1,-1,0,unknown
35,management,married,tertiary,no,489,yes,no,cellular,17,jul,109,3,-1,0,unknown
48,technician,married,tertiary,no,310,no,no,unknown,6,may,135,1,-1,0,unknown
56,retired,divorced,secondary,no,389,yes,no,unknown,18,jun,379,5,-1,0,unknown
46,self-employed,divorced,tertiary,no,926,yes,no,cellular,19,nov,168,2,153,1,other
42,admin.,married,secondary,no,0,yes,no,cellular,20,apr,72,1,154,2,failure
35,management,divorced,tertiary,no,2885,no,no,cellular,13,aug,199,3,43,8,other
54,admin.,married,primary,no,0,yes,no,cellular,30,jan,520,3,-1,0,unknown
27,blue-collar,single,secondary,no,-247,no,yes,cellular,22,jul,264,1,-1,0,unknown
32,entrepreneur,married,tertiary,no,762,no,no,cellular,19,jul,187,11,-1,0,unknown
47,blue-collar,married,secondary,no,3696,yes,no,cellular,19,nov,635,3,170,2,failure
21,blue-collar,married,primary,no,-172,yes,yes,cellular,15,may,409,1,361,3,failure
36,unemployed,married,secondary,no,923,no,no,unknown,27,sep,6,1,-1,0,unknown
29,services,single,tertiary,no,1788,no,no,cellular,27,oct,353,1,-1,0,unknown
35,admin.,married,secondary,no,220,yes,no,cellular,2,feb,153,4,244,13,failure
42,blue-collar,divorced,primary,no,213,yes,no,cellular,7,jul,434,3,-1,0,unknown
38,services,married,secondary,no,250,no,no,unknown,17,jun,72,1,-1,0,unknown
48,blue-collar,married,secondary,no,4259,no,no,cellular,31,jul,84,7,-1,0,unknown
35,blue-collar,single,secondary,no,341,no,yes,cellular,4,feb,348,2,-1,0,unknown
41,admin.,married,secondary,no,752,no,yes,cellular,8,may,86,4,-1,0,unknown
47,technician,married,secondary,no,-75,yes,no,cellular,4,feb,57,1,247,1,other
41,services,married,secondary,no,714,yes,yes,unknown,15,may,504,5,-1,0,unknown
59,retired,married,secondary,no,644,no,no,telephone,20,nov,547,2,-1,0,unknown
34,technician,married,tertiary,no,218,no,no,cellular,5,aug,109,2,-1,0,unknown
46,admin.,married,secondary,no,517,yes,no,cellular,5,may,29,3,-1,0,unknown
50,blue-collar,married,primary,no,1533,yes,no,unknown,5,may,325,2,-1,0,unknown
42,self-employed,married,tertiary,no,1932,yes,no,unknown,16,may,192,32,-1,0,unknown
25,services,single,secondary,no,402,no,yes,cellular,7,jul,264,1,-1,0,unknown
44,management,married,tertiary,no,423,no,no,cellular,12,mar,2330,5,-1,0,unknown
53,unemployed,married,secondary,no,94,no,no,cellular,10,aug,493,1,181,14,success
34,blue-collar,married,primary,no,1666,yes,no,unknown,31,mar,30,1,-1,0,unknown
29,management,married,tertiary,no,8089,yes,no,unknown,28,may,314,2,-1,0,unknown
58,admin.,married,secondary,no,0,no,no,cellular,27,aug,503,13,-1,0,unknown
48,management,married,primary,no,2803,yes,no,unknown,6,jun,30,24,-1,0,unknown
46,admin.,divorced,secondary,no,1203,no,no,cellular,30,jul,227,8,-1,0,unknown
40,management,married,secondary,no,408,yes,no,unknown,20,jun,37,4,-1,0,unknown
31,technician,single,secondary,no,1014,yes,no,cellular,23,jul,158,4,-1,0,unknown
58,blue-collar,married,secondary,no,1298,yes,no,cellular,29,jan,522,2,245,4,failure
38,management,married,tertiary,no,441,yes,yes,cellular,22,aug,82,7,-1,0,unknown
40,admin.,married,secondary,no,0,yes,no,cellular,3,feb,561,1,201,1,failure
33,management,single,tertiary,no,259,no,no,cellular,8,apr,195,6,-1,0,unknown
